11, 9, 0, 4, 10,-0.0018749237060546875, -6.283533096313477, -12.160894393920898, -14.39846134185791, -14.489398002624512,11
6, 8, 1, 7, 2,0.0, -16.13549041748047, -18.966663360595703, -20.242298126220703, -20.258371353149414,6
6, 7, 1, 8, 2,0.0, -16.042438507080078, -16.701276779174805, -17.42017936706543, -19.87685203552246,6
9, 7, 0, 11, 10,0.0, -16.12178611755371, -18.09857940673828, -18.587703704833984, -20.591079711914062,9
7, 9, 8, 5, 6,0.0, -15.400049209594727, -16.407649993896484, -17.052867889404297, -20.90281105041504,7
5, 10, 8, 3, 4,0.0, -17.161935806274414, -18.283584594726562, -18.803998947143555, -18.963804244995117,5
10, 5, 2, 9, 0,0.0, -15.955238342285156, -17.72848129272461, -18.71002197265625, -18.93756103515625,10
6, 1, 7, 2, 8,0.0, -16.053239822387695, -17.7952938079834, -18.149032592773438, -20.979167938232422,6
11, 6, 8, 0, 7,-0.00020599365234375, -8.504742622375488, -12.889267921447754, -14.635662078857422, -16.24051856994629,11
6, 2, 8, 1, 7,0.0, -16.216869354248047, -18.070417404174805, -19.502506256103516, -21.509811401367188,6
5, 6, 7, 4, 10,0.0, -17.880441665649414, -18.961872100830078, -19.57217788696289, -20.745275497436523,5
5, 10, 2, 4, 6,0.0, -16.62184715270996, -18.067115783691406, -18.379554748535156, -18.742952346801758,5
0, 11, 3, 2, 9,-1.9073486328125e-06, -13.7070894241333, -16.409465789794922, -17.030696868896484, -19.30634307861328,0
4, 3, 0, 1, 9,0.0, -14.587965965270996, -19.110761642456055, -22.140905380249023, -22.143354415893555,4
4, 3, 8, 0, 10,0.0, -17.63220977783203, -19.739046096801758, -20.456117630004883, -20.47109603881836,4
0, 11, 9, 7, 1,0.0, -14.920799255371094, -15.898653984069824, -16.56946563720703, -17.6997127532959,0
5, 6, 7, 3, 9,-0.006848335266113281, -5.144726753234863, -6.939682483673096, -11.911418914794922, -12.322602272033691,5
0, 11, 3, 2, 9,0.0, -13.903095245361328, -18.995424270629883, -19.00899887084961, -20.770580291748047,0
0, 11, 4, 1, 3,-1.1444091796875e-05, -11.455039978027344, -16.42632293701172, -16.941341400146484, -17.025623321533203,0
9, 7, 11, 10, 5,0.0, -18.093276977539062, -20.483789443969727, -22.162948608398438, -22.844532012939453,9
1, 2, 11, 6, 0,0.0, -17.799428939819336, -18.471412658691406, -20.132305145263672, -20.57448387145996,1
5, 6, 2, 7, 3,-4.38690185546875e-05, -10.053170204162598, -14.301025390625, -14.364944458007812, -16.556259155273438,5
0, 11, 1, 6, 7,-1.33514404296875e-05, -11.165340423583984, -16.209009170532227, -18.399139404296875, -21.004470825195312,0
5, 10, 4, 6, 7,0.0, -16.469282150268555, -17.94623374938965, -18.427066802978516, -18.4475154876709,5
9, 7, 11, 0, 4,0.0, -16.59623146057129, -19.57421875, -19.841236114501953, -20.82937240600586,9
9, 10, 11, 8, 1,-0.17997074127197266, -1.8052740097045898, -8.247492790222168, -11.557546615600586, -13.763725280761719,9
5, 4, 10, 8, 3,-0.0075893402099609375, -4.885883331298828, -12.396702766418457, -12.80133056640625, -14.84754467010498,5
8, 6, 0, 9, 7,0.0, -17.663270950317383, -17.872669219970703, -18.41594696044922, -20.23435401916504,8
4, 3, 0, 8, 9,0.0, -16.363452911376953, -19.14311408996582, -22.118831634521484, -23.245079040527344,4
4, 3, 0, 9, 1,-3.814697265625e-06, -12.81258773803711, -15.361398696899414, -18.716251373291016, -19.55982208251953,4
5, 10, 4, 7, 8,0.0, -16.361156463623047, -19.02657699584961, -19.903907775878906, -20.471738815307617,5
1, 7, 6, 11, 10,-0.009678840637207031, -5.127992630004883, -5.600461006164551, -13.038308143615723, -13.959178924560547,6
2, 3, 11, 0, 1,0.0, -17.92022705078125, -20.38160514831543, -21.082965850830078, -21.662927627563477,2
8, 6, 10, 4, 5,-3.814697265625e-06, -12.812270164489746, -16.21125602722168, -16.851430892944336, -17.24891471862793,8
2, 3, 11, 0, 10,0.0, -18.247013092041016, -20.039676666259766, -22.04744529724121, -23.4472713470459,2
4, 3, 0, 8, 1,0.0, -18.276348114013672, -21.667823791503906, -25.824115753173828, -25.90380859375,4
2, 0, 7, 3, 11,-1.9073486328125e-06, -14.093001365661621, -14.617927551269531, -14.782632827758789, -15.723074913024902,2
5, 6, 3, 7, 2,-1.9073486328125e-06, -12.949978828430176, -18.34684181213379, -19.11343002319336, -19.484210968017578,5
2, 11, 1, 3, 6,0.0, -17.894729614257812, -18.5451717376709, -20.437793731689453, -21.29078483581543,2
4, 3, 0, 8, 1,0.0, -19.771728515625, -22.306095123291016, -22.398174285888672, -23.88243293762207,4
5, 4, 10, 8, 7,-2.288818359375e-05, -10.957661628723145, -12.560222625732422, -13.583304405212402, -14.336934089660645,5
4, 3, 8, 0, 5,0.0, -15.780370712280273, -18.005878448486328, -18.595247268676758, -20.260751724243164,4
6, 3, 2, 5, 0,-0.15670394897460938, -1.9975485801696777, -5.004603385925293, -6.5473198890686035, -8.346580505371094,3
3, 5, 6, 2, 11,0.0, -14.73274040222168, -19.944936752319336, -20.15891456604004, -23.472217559814453,3
2, 1, 0, 11, 6,-0.054241180419921875, -2.9667491912841797, -6.760247230529785, -9.379180908203125, -10.672683715820312,0
5, 6, 3, 2, 7,-0.12125110626220703, -2.192023277282715, -6.4742045402526855, -7.647939682006836, -8.675312042236328,6
5, 10, 3, 7, 8,0.0, -17.783477783203125, -18.36745262145996, -20.727436065673828, -21.468263626098633,5
11, 2, 0, 3, 8,0.0, -17.271255493164062, -17.688915252685547, -19.09817123413086, -19.919410705566406,11
7, 9, 8, 5, 0,0.0, -20.8905086517334, -24.337627410888672, -28.675161361694336, -30.482118606567383,7
6, 2, 3, 5, 11,-0.012040138244628906, -4.803466796875, -5.7974371910095215, -7.296858310699463, -11.588653564453125,2
9, 7, 11, 4, 10,0.0, -17.671680450439453, -18.224863052368164, -20.006366729736328, -20.03695297241211,9
10, 4, 8, 5, 1,-0.006985664367675781, -5.450451374053955, -6.545439720153809, -6.824141979217529, -10.100686073303223,10
6, 1, 7, 8, 2,-1.9073486328125e-06, -13.07649040222168, -14.392800331115723, -16.412145614624023, -16.909744262695312,6
0, 11, 1, 2, 9,0.0, -15.009449005126953, -17.167055130004883, -19.906843185424805, -20.5635929107666,0
7, 9, 8, 5, 6,-5.7220458984375e-06, -12.54615592956543, -12.903949737548828, -14.922120094299316, -16.447641372680664,7
10, 5, 2, 0, 9,0.0, -14.58912467956543, -16.160112380981445, -17.350444793701172, -18.642192840576172,10
11, 9, 0, 3, 10,-1.9073486328125e-06, -13.079058647155762, -17.87874984741211, -18.92121124267578, -19.16856575012207,11
4, 3, 8, 0, 10,0.0, -17.926551818847656, -19.645069122314453, -19.782629013061523, -21.99264907836914,4
7, 9, 0, 8, 1,0.0, -15.62879753112793, -17.231990814208984, -17.564281463623047, -19.641836166381836,7
2, 3, 11, 1, 0,0.0, -16.767425537109375, -17.690258026123047, -19.35368537902832, -20.457422256469727,2
5, 6, 2, 3, 8,-0.0070705413818359375, -5.106962203979492, -7.572037696838379, -7.800098419189453, -11.230401039123535,5
8, 4, 7, 5, 6,-0.00048542022705078125, -8.303534507751465, -8.906350135803223, -9.53867244720459, -12.269497871398926,8
2, 11, 3, 7, 1,0.0, -15.919463157653809, -17.104598999023438, -17.797182083129883, -20.10002326965332,2
11, 9, 10, 8, 4,0.0, -14.501787185668945, -17.713207244873047, -19.173248291015625, -19.316102981567383,11
2, 11, 3, 6, 1,-1.1444091796875e-05, -11.559797286987305, -13.29721450805664, -16.155263900756836, -16.221773147583008,2
1, 6, 11, 7, 0,-3.62396240234375e-05, -11.188491821289062, -11.529092788696289, -11.673151016235352, -13.014155387878418,1
2, 3, 11, 0, 1,0.0, -16.739757537841797, -18.0015869140625, -19.745695114135742, -22.061927795410156,2
0, 11, 9, 7, 10,0.0, -15.621611595153809, -17.58733367919922, -19.7402400970459, -21.301944732666016,0
11, 3, 2, 0, 4,-0.000225067138671875, -8.462339401245117, -11.789302825927734, -11.907272338867188, -16.80385971069336,11
10, 5, 2, 0, 8,0.0, -20.67818260192871, -22.064054489135742, -22.318445205688477, -23.60101318359375,10
8, 6, 10, 4, 2,0.0, -14.945672035217285, -18.70573616027832, -20.257579803466797, -23.652738571166992,8
1, 2, 6, 11, 0,-4.1961669921875e-05, -10.605281829833984, -11.525087356567383, -12.647367477416992, -13.146018028259277,1
1, 2, 6, 11, 0,-1.9073486328125e-06, -13.827986717224121, -14.500249862670898, -16.271026611328125, -17.44062614440918,1
1, 6, 11, 2, 0,-3.814697265625e-06, -12.904280662536621, -13.966381072998047, -14.52638053894043, -16.023813247680664,1
2, 6, 7, 3, 5,-0.003162384033203125, -5.824880123138428, -8.883711814880371, -11.091239929199219, -11.42760944366455,2
5, 10, 4, 6, 2,0.0, -15.673866271972656, -17.982173919677734, -17.996458053588867, -18.155662536621094,5
2, 3, 11, 0, 1,0.0, -16.82871437072754, -17.929765701293945, -18.647735595703125, -19.97478485107422,2
6, 5, 7, 3, 2,-5.91278076171875e-05, -9.768396377563477, -14.439061164855957, -15.231527328491211, -16.046335220336914,6
1, 2, 6, 0, 11,-2.09808349609375e-05, -10.776949882507324, -15.715471267700195, -16.780614852905273, -16.98090362548828,1
0, 11, 7, 9, 1,0.0, -20.457666397094727, -21.30843162536621, -21.396007537841797, -24.77254867553711,0
4, 3, 0, 1, 9,-9.5367431640625e-06, -11.57496166229248, -15.183780670166016, -16.117109298706055, -17.1591796875,4
2, 1, 11, 0, 3,-7.62939453125e-06, -11.84851360321045, -17.7917537689209, -18.239059448242188, -20.479326248168945,2
3, 2, 4, 11, 0,-4.00543212890625e-05, -10.167065620422363, -13.832141876220703, -14.417346000671387, -15.67911434173584,3
7, 9, 8, 5, 0,0.0, -15.114027976989746, -16.23647689819336, -17.295734405517578, -17.41063117980957,7
5, 10, 6, 4, 2,0.0, -18.684038162231445, -20.330049514770508, -20.982988357543945, -22.71484375,5
2, 11, 3, 0, 1,0.0, -16.477996826171875, -17.359333038330078, -18.15920639038086, -19.845081329345703,2
2, 6, 1, 3, 0,0.0, -19.588058471679688, -19.960498809814453, -20.227149963378906, -20.557483673095703,2
10, 9, 11, 1, 0,-7.62939453125e-05, -10.055521011352539, -10.475951194763184, -13.449775695800781, -13.630027770996094,10
7, 9, 0, 8, 1,-0.0021114349365234375, -6.177804946899414, -10.637479782104492, -12.156621932983398, -13.21606159210205,9
4, 3, 0, 8, 1,0.0, -19.518774032592773, -22.337404251098633, -23.08396339416504, -23.20531463623047,4
2, 10, 3, 0, 11,0.0, -15.52845573425293, -15.777246475219727, -16.782913208007812, -17.16520118713379,2
9, 8, 7, 11, 4,-2.288818359375e-05, -10.72783374786377, -13.505823135375977, -14.550019264221191, -17.97576904296875,9
3, 4, 2, 11, 0,0.0, -21.080202102661133, -22.34627914428711, -23.639598846435547, -23.822608947753906,3
8, 4, 10, 2, 6,-0.0038814544677734375, -5.5662336349487305, -10.764866828918457, -12.022173881530762, -12.555418014526367,4
9, 11, 10, 7, 0,0.0, -19.516101837158203, -22.119672775268555, -23.864543914794922, -24.628402709960938,9
3, 2, 4, 11, 0,0.0, -15.26375675201416, -15.558755874633789, -15.629634857177734, -17.095788955688477,3
9, 11, 10, 7, 0,0.0, -19.97193145751953, -20.25680160522461, -21.31478500366211, -23.34319305419922,9
8, 7, 9, 0, 4,-0.04410076141357422, -3.152416229248047, -8.034013748168945, -10.132075309753418, -12.07550048828125,9
6, 2, 8, 5, 3,0.0, -21.138486862182617, -21.46493148803711, -22.949119567871094, -25.48845100402832,6
10, 5, 2, 0, 9,0.0, -19.34588050842285, -19.972652435302734, -21.547542572021484, -23.58714485168457,10
4, 3, 0, 8, 9,-3.0517578125e-05, -10.41859245300293, -15.082559585571289, -15.290027618408203, -17.63120460510254,4
5, 4, 10, 8, 7,-2.09808349609375e-05, -11.195322036743164, -11.842037200927734, -15.291912078857422, -16.437028884887695,5
5, 6, 4, 8, 2,-5.7220458984375e-05, -10.492353439331055, -11.144219398498535, -11.23967170715332, -14.581761360168457,5
3, 2, 5, 6, 11,0.0, -19.935697555541992, -19.954607009887695, -22.46482276916504, -23.418380737304688,3
0, 9, 11, 7, 8,0.0, -16.39630126953125, -17.41292953491211, -17.784536361694336, -21.786592483520508,0
6, 7, 1, 8, 0,-0.005939483642578125, -5.168497085571289, -8.538484573364258, -11.122544288635254, -13.080775260925293,6
8, 6, 10, 4, 9,0.0, -17.798336029052734, -22.72595977783203, -24.127235412597656, -25.813554763793945,8
1, 11, 6, 2, 4,0.0, -13.94842529296875, -16.57802963256836, -16.67814064025879, -16.95892333984375,1
4, 3, 0, 1, 9,-7.82012939453125e-05, -9.487411499023438, -13.282024383544922, -14.38582706451416, -14.666735649108887,4
8, 6, 4, 10, 0,0.0, -18.586618423461914, -20.51313018798828, -21.229785919189453, -24.761865615844727,8
6, 5, 7, 8, 2,-0.0012264251708984375, -6.709624290466309, -13.024341583251953, -13.061502456665039, -13.923967361450195,6
3, 2, 4, 11, 5,0.0, -17.19801902770996, -18.846384048461914, -19.243562698364258, -19.428712844848633,3
8, 4, 10, 5, 2,-0.057074546813964844, -2.9441280364990234, -6.142390251159668, -7.4032416343688965, -11.319330215454102,8
8, 9, 7, 4, 0,-0.00176239013671875, -6.88385534286499, -7.480982780456543, -9.134857177734375, -10.918039321899414,8
7, 9, 2, 0, 8,-1.9073486328125e-06, -13.718058586120605, -14.57945728302002, -15.639726638793945, -16.05103302001953,7
4, 3, 8, 0, 10,0.0, -16.336666107177734, -17.927837371826172, -19.14034652709961, -20.156478881835938,4
2, 3, 0, 6, 11,-1.9073486328125e-06, -14.035797119140625, -15.264596939086914, -16.380840301513672, -16.549949645996094,2
2, 3, 1, 11, 6,-1.9073486328125e-06, -14.152135848999023, -15.176149368286133, -16.056373596191406, -16.89366912841797,2
9, 10, 11, 5, 8,-3.814697265625e-06, -12.787450790405273, -13.920435905456543, -17.21243667602539, -17.71779441833496,9
5, 6, 7, 10, 3,0.0, -15.992043495178223, -19.18832015991211, -19.992721557617188, -21.198688507080078,5
1, 6, 2, 7, 0,-0.000152587890625, -9.064146041870117, -10.946769714355469, -11.36827278137207, -12.107889175415039,1
10, 8, 5, 0, 2,-3.814697265625e-06, -13.419626235961914, -13.997071266174316, -14.253450393676758, -14.258316040039062,10
11, 4, 5, 9, 3,-3.4332275390625e-05, -10.702203750610352, -11.761261940002441, -12.831954002380371, -14.3819580078125,11
2, 3, 11, 0, 6,0.0, -19.081031799316406, -20.068653106689453, -20.750764846801758, -22.3648738861084,2
2, 11, 3, 7, 6,0.0, -15.374638557434082, -15.721708297729492, -19.92546272277832, -20.467973709106445,2
1, 2, 0, 11, 6,-0.009581565856933594, -4.657842636108398, -10.416666984558105, -11.565771102905273, -11.64517879486084,1
3, 5, 2, 6, 11,0.0, -18.872678756713867, -21.272340774536133, -22.74309539794922, -24.820764541625977,3
0, 11, 8, 3, 9,-3.814697265625e-06, -12.670022010803223, -16.081314086914062, -20.16132354736328, -20.66252326965332,0
8, 6, 9, 7, 4,0.0, -17.196096420288086, -19.68764877319336, -19.83936882019043, -20.394981384277344,8
3, 2, 5, 11, 6,0.0, -17.268522262573242, -20.31221580505371, -21.372669219970703, -22.249364852905273,3
6, 2, 8, 3, 1,-9.5367431640625e-06, -11.658035278320312, -14.962844848632812, -16.964466094970703, -17.052654266357422,6
4, 3, 0, 1, 9,-0.0021648406982421875, -6.141575813293457, -12.250823020935059, -13.180304527282715, -13.899713516235352,3
8, 6, 9, 7, 0,0.0, -16.075212478637695, -18.291824340820312, -18.904247283935547, -20.062633514404297,8
7, 9, 8, 0, 11,0.0, -16.63020896911621, -17.892362594604492, -20.309864044189453, -20.416269302368164,7
1, 11, 6, 10, 7,-1.9073486328125e-06, -13.78923225402832, -15.714991569519043, -16.0310115814209, -16.67839813232422,1
1, 2, 0, 6, 11,-7.62939453125e-06, -12.542930603027344, -13.095694541931152, -13.382790565490723, -13.836091041564941,1
9, 7, 11, 10, 0,0.0, -16.625511169433594, -18.874370574951172, -21.26620101928711, -21.564680099487305,9
10, 9, 0, 11, 1,-0.10002326965332031, -2.4035749435424805, -5.647148132324219, -6.768661975860596, -9.933172225952148,10
3, 5, 2, 6, 11,0.0, -15.392942428588867, -18.044219970703125, -18.470991134643555, -19.331689834594727,3
5, 7, 10, 8, 9,-0.0001888275146484375, -8.623459815979004, -12.309013366699219, -13.004226684570312, -14.288599014282227,5
1, 4, 6, 11, 0,-3.814697265625e-06, -13.053728103637695, -13.701763153076172, -14.0850191116333, -14.825531959533691,1
6, 8, 2, 1, 7,0.0, -16.765125274658203, -21.375343322753906, -23.480487823486328, -25.293306350708008,6
5, 4, 10, 6, 7,0.0, -16.103103637695312, -18.25039291381836, -19.22641372680664, -21.120487213134766,5
5, 6, 7, 4, 10,-3.814697265625e-06, -12.578174591064453, -15.16854476928711, -16.20907974243164, -16.66962242126465,5
9, 11, 10, 1, 2,-0.042908668518066406, -3.421873092651367, -4.684013366699219, -9.599676132202148, -10.758594512939453,9
3, 2, 11, 5, 0,0.0, -20.735937118530273, -22.7607479095459, -23.559810638427734, -24.098064422607422,3
1, 6, 11, 0, 2,-3.814697265625e-06, -12.815656661987305, -14.144245147705078, -14.832916259765625, -15.345202445983887,1
3, 4, 2, 5, 0,0.0, -15.168813705444336, -16.818035125732422, -17.211536407470703, -17.415401458740234,3
3, 4, 5, 9, 6,-5.7220458984375e-06, -12.576423645019531, -13.911239624023438, -15.29892635345459, -15.501290321350098,3
0, 11, 9, 3, 4,0.0, -15.939644813537598, -20.429216384887695, -21.236536026000977, -21.74226188659668,0
10, 9, 2, 0, 5,0.0, -16.24335479736328, -17.52187728881836, -17.792348861694336, -18.409334182739258,10
11, 1, 9, 0, 7,-7.62939453125e-06, -12.38887882232666, -13.290595054626465, -14.368078231811523, -14.433300971984863,11
1, 0, 2, 11, 6,-0.00011444091796875, -9.359514236450195, -10.913082122802734, -12.653730392456055, -12.664852142333984,1
4, 5, 3, 8, 10,-5.91278076171875e-05, -9.806042671203613, -12.498954772949219, -15.502120971679688, -16.723527908325195,4
9, 11, 7, 4, 10,0.0, -19.137479782104492, -20.63494300842285, -23.432964324951172, -23.711816787719727,9
0, 9, 11, 7, 1,0.0, -15.921957015991211, -16.313220977783203, -17.76487159729004, -19.95526695251465,0
1, 6, 11, 9, 0,-1.33514404296875e-05, -11.68167781829834, -12.29574203491211, -14.40622329711914, -15.226520538330078,1
1, 11, 2, 6, 7,0.0, -15.175935745239258, -16.244705200195312, -16.769807815551758, -17.02935028076172,1
11, 0, 2, 9, 1,0.0, -19.133434295654297, -19.697818756103516, -20.558380126953125, -21.16280746459961,11
0, 1, 11, 4, 2,-0.0001316070556640625, -8.974112510681152, -12.403422355651855, -13.703670501708984, -17.345985412597656,0
8, 10, 4, 6, 5,-3.814697265625e-06, -13.011378288269043, -14.419073104858398, -15.041471481323242, -15.79470443725586,8
11, 0, 10, 8, 2,-1.9073486328125e-06, -13.469667434692383, -14.672642707824707, -15.677254676818848, -16.065570831298828,11
2, 3, 11, 0, 1,0.0, -18.940940856933594, -19.838951110839844, -20.97368049621582, -21.603734970092773,2
7, 9, 8, 0, 11,-1.9073486328125e-06, -14.39366626739502, -14.464101791381836, -15.774982452392578, -19.543779373168945,7
11, 2, 9, 1, 0,-0.015720367431640625, -4.160633087158203, -15.021751403808594, -15.710662841796875, -18.423397064208984,11
10, 5, 2, 0, 4,0.0, -17.674245834350586, -18.462432861328125, -19.499378204345703, -20.996437072753906,10
6, 5, 3, 2, 8,-0.0021724700927734375, -6.549633979797363, -7.580127716064453, -8.388205528259277, -15.54559326171875,6
11, 9, 1, 10, 0,-8.392333984375e-05, -9.418392181396484, -12.70012378692627, -15.207415580749512, -18.058837890625,11
1, 2, 11, 10, 0,-2.86102294921875e-05, -10.573287963867188, -12.901861190795898, -15.11241340637207, -15.640274047851562,1
0, 8, 11, 2, 10,-0.0002536773681640625, -8.751913070678711, -9.356998443603516, -12.114161491394043, -12.544916152954102,0
6, 1, 7, 8, 2,0.0, -15.332266807556152, -18.24528694152832, -18.631694793701172, -18.64259147644043,6
3, 2, 5, 11, 6,0.0, -18.020009994506836, -20.533084869384766, -21.812347412109375, -22.51091194152832,3
6, 8, 2, 7, 5,0.0, -19.48453140258789, -24.696617126464844, -27.939735412597656, -28.193998336791992,6
6, 7, 1, 2, 8,-0.039394378662109375, -3.3091001510620117, -6.204269886016846, -10.861946105957031, -11.710403442382812,6
8, 6, 7, 9, 0,-1.9073486328125e-06, -13.409198760986328, -17.164215087890625, -17.764028549194336, -18.06783103942871,8
5, 10, 6, 2, 7,-1.9073486328125e-06, -13.82103157043457, -14.415709495544434, -15.677431106567383, -16.375150680541992,5
11, 2, 0, 10, 9,-2.09808349609375e-05, -11.41921615600586, -11.563462257385254, -14.938040733337402, -16.40244483947754,11
5, 4, 8, 6, 10,-1.9073486328125e-06, -13.414984703063965, -17.315109252929688, -17.344608306884766, -18.90253448486328,5
2, 3, 11, 7, 5,-1.9073486328125e-06, -13.681655883789062, -14.17355728149414, -15.421053886413574, -16.858356475830078,2
11, 9, 7, 10, 0,0.0, -14.470428466796875, -15.880935668945312, -16.440528869628906, -17.21133804321289,11
5, 10, 4, 8, 2,-0.2715167999267578, -1.5458850860595703, -3.8044190406799316, -6.232198715209961, -9.100362777709961,10
2, 3, 11, 0, 6,0.0, -15.743278503417969, -17.926963806152344, -18.048307418823242, -19.381132125854492,2
6, 8, 2, 7, 5,0.0, -19.44968032836914, -21.433067321777344, -24.635517120361328, -24.839841842651367,6
11, 9, 10, 8, 2,-1.71661376953125e-05, -11.019804954528809, -13.575461387634277, -14.98033332824707, -15.439956665039062,11
6, 5, 2, 1, 7,-0.000583648681640625, -7.623188018798828, -9.362582206726074, -12.079809188842773, -12.739781379699707,5
7, 6, 1, 11, 8,-0.011941909790039062, -4.635492324829102, -6.255107402801514, -8.490161895751953, -12.074790954589844,6
10, 9, 5, 11, 2,-9.1552734375e-05, -9.348737716674805, -12.863029479980469, -14.341715812683105, -14.407272338867188,10
3, 4, 2, 0, 11,0.0, -14.446599006652832, -15.169134140014648, -16.38754653930664, -16.74177360534668,3
7, 9, 8, 0, 5,-9.5367431640625e-06, -11.583104133605957, -16.963890075683594, -17.5019474029541, -21.190828323364258,7
3, 4, 2, 0, 11,0.0, -15.56779670715332, -17.399179458618164, -17.620702743530273, -19.132583618164062,3
6, 2, 7, 8, 5,0.0, -18.642301559448242, -19.11095428466797, -19.494598388671875, -19.573745727539062,6
9, 11, 10, 0, 7,0.0, -13.91845417022705, -17.33538055419922, -17.897371292114258, -20.552345275878906,9
7, 9, 0, 2, 8,0.0, -15.690485954284668, -16.378725051879883, -17.212751388549805, -17.516738891601562,7
3, 2, 5, 11, 6,0.0, -15.845813751220703, -20.199953079223633, -20.551982879638672, -22.4180850982666,3
5, 8, 4, 10, 6,-0.4101104736328125, -1.1144704818725586, -4.804281234741211, -9.129670143127441, -11.44347858428955,5
3, 5, 6, 4, 2,0.0, -20.628076553344727, -23.575847625732422, -23.803882598876953, -24.77447509765625,3
9, 11, 10, 8, 7,-7.62939453125e-06, -12.74713134765625, -12.77459716796875, -13.514847755432129, -14.991851806640625,9
10, 5, 2, 0, 4,0.0, -15.96327018737793, -17.11138343811035, -19.188735961914062, -20.268800735473633,10
3, 2, 5, 4, 6,0.0, -17.619855880737305, -18.297651290893555, -18.91256332397461, -19.504993438720703,3
1, 0, 2, 11, 6,-1.9073486328125e-06, -14.059207916259766, -15.05317497253418, -16.168750762939453, -16.528818130493164,1
1, 2, 6, 11, 0,-0.5188884735107422, -0.9045171737670898, -9.77584457397461, -11.361574172973633, -11.53232192993164,2
9, 11, 0, 4, 8,0.0, -14.185386657714844, -18.24624252319336, -19.27158546447754, -19.445905685424805,9
4, 8, 3, 10, 0,0.0, -18.58562469482422, -20.309404373168945, -21.112367630004883, -22.48149299621582,4
9, 8, 11, 4, 1,-0.3042731285095215, -1.5438461303710938, -3.4787540435791016, -4.456678867340088, -6.477718353271484,8
5, 10, 8, 4, 7,-1.9073486328125e-06, -12.812929153442383, -17.91284942626953, -18.374652862548828, -21.41547203063965,5
3, 4, 2, 5, 0,-1.9073486328125e-06, -13.431070327758789, -15.445411682128906, -15.945244789123535, -16.202037811279297,3
2, 6, 3, 5, 11,-0.02522754669189453, -4.046568393707275, -5.1046223640441895, -7.397804260253906, -8.48947811126709,6
8, 6, 10, 0, 9,0.0, -16.477367401123047, -21.789047241210938, -21.923446655273438, -22.77434539794922,8
0, 11, 7, 8, 9,-5.7220458984375e-06, -12.361860275268555, -14.473648071289062, -15.447589874267578, -15.646417617797852,0
1, 6, 0, 2, 11,-1.52587890625e-05, -12.196446418762207, -12.231184959411621, -12.412460327148438, -14.089211463928223,1
9, 11, 7, 0, 8,0.0, -21.869186401367188, -23.83515167236328, -26.53656578063965, -29.208969116210938,9
8, 7, 6, 0, 9,-1.9073486328125e-06, -13.600740432739258, -15.522300720214844, -16.49939727783203, -16.620771408081055,8
0, 9, 11, 3, 1,0.0, -15.049942016601562, -16.619632720947266, -19.66417694091797, -20.420804977416992,0
